source path	audit output path	tracked or untracked	file type	byte size	SHA-256	binary or text	generated or authored	assigned subagent	completion state	review state
public/404.html	audit/public/404.html.txt	tracked	html	907	010fc1ce9f3b334ed53518a5da5a35bdc9277a2b52e1104d7426f25545fbdf38	text	authored or hand-maintained	lead-coordinator	complete	lead static review complete
public/assets/AIAnalysisCard-qrpOk1g6.js	audit/public/assets/AIAnalysisCard-qrpOk1g6.js.txt	tracked	code	10053	777548b16094d1104cdf828da447995b3557c217addea5fea61cbf4ad2ad6594	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/AIAssistant--spCOe6W.js	audit/public/assets/AIAssistant--spCOe6W.js.txt	tracked	code	100123	bd3308f6ca8eb1b3c7718458411468ec43c5727a2fb3062d5613509691a0305c	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/AIWeeklySummary-fVbvFqu3.js	audit/public/assets/AIWeeklySummary-fVbvFqu3.js.txt	tracked	code	4632	010e1574fbda2f0598e849acec325eb61fb902938fecf22ca872828f7426aa4a	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/About-DbJqhVWT.js	audit/public/assets/About-DbJqhVWT.js.txt	tracked	code	27847	30528ae3864a25431a351d3088a3cd91915eccdc9e946e7e224eef2b3daa985b	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Analytics-D74gQMjN.js	audit/public/assets/Analytics-D74gQMjN.js.txt	tracked	code	86086	76aee706882908b4e2ae4bbed875df65d91bf7bc66f5c63fc3a97acf6e486bbd	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/AnalyticsPeriod-CGXbfYQB.js	audit/public/assets/AnalyticsPeriod-CGXbfYQB.js.txt	tracked	code	69923	6479c6ed81ce9a81950ed0b23d5b1a128d5e397e4e92d341f780a911b720d089	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/AnalyticsSubjects-DOh8aXlW.js	audit/public/assets/AnalyticsSubjects-DOh8aXlW.js.txt	tracked	code	22319	a96f4d8b6b3527aa0c757438c621ce7107841ecd2b18985f2a227e29875c49e3	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/AnalyticsTasks-DOfUf9Sd.js	audit/public/assets/AnalyticsTasks-DOfUf9Sd.js.txt	tracked	code	16849	d8de9f703aef5d0b0b2306162c3271068aeedb791b762e5a2badb3eb09e8c5d8	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/AnalyticsToday-BTdRNTb0.js	audit/public/assets/AnalyticsToday-BTdRNTb0.js.txt	tracked	code	47241	4c88e814156bacc29ddc748e683acdad706b5af472583f74bbf256773d343e8e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/App-Bcp_57Ks.js	audit/public/assets/App-Bcp_57Ks.js.txt	tracked	code	35	960efda9be6c71fd86a1685b3a73ae9312fd115451277c0b14889b263f9f62ad	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/App-pJGjDiPw.js	audit/public/assets/App-pJGjDiPw.js.txt	tracked	code	349218	d758ec9b4fbee29bccc54d73eff8db8a1fb026a09cd4af25ebdd5a01176f80ae	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/AppAccessGate-B975UtK7.js	audit/public/assets/AppAccessGate-B975UtK7.js.txt	tracked	code	33135	fa6cd0b81baf029d7a91a00b775a84e31195b6d9efef8018e33f4cda16f3bc05	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Auth-Cw0VAaCZ.js	audit/public/assets/Auth-Cw0VAaCZ.js.txt	tracked	code	26644	b6e0824440bcce7ca9969373fdf8baa1a70f46914ae6a64ee34e532de68226ac	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/ChallengesHub-C50y_K_l.js	audit/public/assets/ChallengesHub-C50y_K_l.js.txt	tracked	code	7384	bed014620dd3dd6d0373a7f63b865c7fdf2b68304a0aafa86a6bb571d4511e68	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/ChapterHub-BXRydU0B.js	audit/public/assets/ChapterHub-BXRydU0B.js.txt	tracked	code	253910	a5895becbda198e68418d42d11836c408bf1dbca358e6583a06963e9fc1ebe7d	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/ChipMultiSelect-BU74OOip.js	audit/public/assets/ChipMultiSelect-BU74OOip.js.txt	tracked	code	4167	2f48fef0cf99120ad09312ffbeaf0ad935c71b0fadd9af2685ec410c90881d38	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/CodeHighlighter-DSemo1-_.js	audit/public/assets/CodeHighlighter-DSemo1-_.js.txt	tracked	code	2241	039c8a1f37da16f0a81b103ac016261a59e082dc80f96d4499af53c4178698b7	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Community-DIqF5406.js	audit/public/assets/Community-DIqF5406.js.txt	tracked	code	8888	b12b0c9ab26ca92b4d2ce549dd125fb68772fe4e48e57aa4576f87f2c483a5c6	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/CommunityHub-gANxZssO.js	audit/public/assets/CommunityHub-gANxZssO.js.txt	tracked	code	34659	174216f41a82cd29af9f68b52b4bc4c2a0ef48f92bbb8951a460560054bf2eff	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/CompletionCelebration-ngx4eqoP.js	audit/public/assets/CompletionCelebration-ngx4eqoP.js.txt	tracked	code	2631	f24f50ffcee89c164f57a12058271075ce0612e1c11807dac344291e4897b59a	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Dashboard-dypAV-0H.js	audit/public/assets/Dashboard-dypAV-0H.js.txt	tracked	code	119456	df87fa5e8243f0e590d2e2490b94d1c07748fa66b20bf4d5280f554252a17732	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/DashboardHeader-DNuRMna8.js	audit/public/assets/DashboardHeader-DNuRMna8.js.txt	tracked	code	121238	99692576c47c0ff75ab25ef707326108d8e3a7a42fe9a2d3367d4cee947a8194	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/DemoLauncher-CdcwMBr6.js	audit/public/assets/DemoLauncher-CdcwMBr6.js.txt	tracked	code	752	2ea3c88e9c143297d349563e6be197059ea79396c82dbe4b540ee445f93b786e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/EnhancedChallengeCard-BKErZxiW.js	audit/public/assets/EnhancedChallengeCard-BKErZxiW.js.txt	tracked	code	18336	d909ed4ae47e0810d5b4d558eaa7c14de7eb49abd41ca084a1c08d175fe435ac	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/EventsCalendar-COHF8nOK.js	audit/public/assets/EventsCalendar-COHF8nOK.js.txt	tracked	code	7165	af02cfad2e3f7db364235367528b863a9513f7610bd9bd575c47c73d2e5ec83e	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/ExamCreateEditModal-BdlzfeFO.js	audit/public/assets/ExamCreateEditModal-BdlzfeFO.js.txt	tracked	code	52975	c0b3ce308ed62ecc17e7d0a7f6146963712a92a8945565bac0319d7e590ba891	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/ExamDetailPage-q_jDT5_x.js	audit/public/assets/ExamDetailPage-q_jDT5_x.js.txt	tracked	code	95956	eb311d2d1a0e3549ae8e9f4c0dc1daaaf906335fb8494b459fc2548b618a52f4	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/ExamPrimitives-K6hgnm_l.js	audit/public/assets/ExamPrimitives-K6hgnm_l.js.txt	tracked	code	17081	bb02417354c2aa76eeb4b80b00b6a55de03742f78523286e83d9ef4d93fcb106	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/ExamTemplateSelectorModal-DsEPEF5X.js	audit/public/assets/ExamTemplateSelectorModal-DsEPEF5X.js.txt	tracked	code	23881	e04508462b66a31be6fad885d91861ba129642698cda5794c56b25dc9ff96043	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Exams-C3jymPwe.js	audit/public/assets/Exams-C3jymPwe.js.txt	tracked	code	127098	f050bba5976cfcae420f13cb9d4f9924d176716e00297cfe43c6544429d15a9b	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/FAQ-DuTZR-ip.js	audit/public/assets/FAQ-DuTZR-ip.js.txt	tracked	code	7844	3b05f73bdca2f937831d5f4cacc92edd4a057b5ecb7045729fe2e5bf15d61a69	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/FeaturesSection-DQ9ZRk3R.js	audit/public/assets/FeaturesSection-DQ9ZRk3R.js.txt	tracked	code	9918	72fb346baed7c679c992e1577e1c4c4e5403274b3ca949b59974369c6172ddb0	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/Focus-BmgY-9vP.js	audit/public/assets/Focus-BmgY-9vP.js.txt	tracked	code	125076	686180bd9099be94649024f1ffa450b555bae47b0cdac01e1901da93763971ea	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/FocusStore-D5cRXSIr.js	audit/public/assets/FocusStore-D5cRXSIr.js.txt	tracked	code	22486	5b34f19369f1840ecf50f99617b25801fcff871528414ac21ee55d60e616a218	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/GlobalPresenceBroadcaster-C5JADiwL.js	audit/public/assets/GlobalPresenceBroadcaster-C5JADiwL.js.txt	tracked	code	1599	0e3ac9d09d90e77f633709fb5f16246975745baec2639285d655f708d56b2f97	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/GlobalQuickActionsModals-BIoAwrDz.js	audit/public/assets/GlobalQuickActionsModals-BIoAwrDz.js.txt	tracked	code	1287	22b8368c0dda2640c3b5c4eeebd594f08850ab7a42913fa024cf7f4c9b1e9684	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/GlobalTimer-DUR6TMoR.js	audit/public/assets/GlobalTimer-DUR6TMoR.js.txt	tracked	code	847	0b6a9304627800798ffece93d82d65bcdf2bb6013c9796c55d14ee38d59b6c80	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/GroupChat-j6zM76h9.js	audit/public/assets/GroupChat-j6zM76h9.js.txt	tracked	code	13898	413e56d5021d5460f45d570669b0ed33f15e517854ce5ec63d438518b8803207	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/GroupDiscovery-DUcFr2JQ.js	audit/public/assets/GroupDiscovery-DUcFr2JQ.js.txt	tracked	code	17282	f0523a09a4c8d67bdd62027e285c2130d075a56204f4f4dabf9cb4b75b911ecb	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/GroupInviteGenerator-B-iMSSXc.js	audit/public/assets/GroupInviteGenerator-B-iMSSXc.js.txt	tracked	code	8953	2095c0b7c424f2d44bad0c92a372fdc8da6c98ef669951e81e57cf21732ab461	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/HeadwayUpdatesButton-DUh668tJ.js	audit/public/assets/HeadwayUpdatesButton-DUh668tJ.js.txt	tracked	code	14874	7eeb505bdf8aa247329381e6f53d7a38181b423cde2f9cf68e72776252ca37e1	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/HowItWorks-BS-VN8qB.js	audit/public/assets/HowItWorks-BS-VN8qB.js.txt	tracked	code	7848	f5dbfa25deccdfae94ab03fd65d3b9c774c94f26b4cc24f8ba2ca53bbf44a16c	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/InviteOnlineOnlyRoute-CZgdOWgx.js	audit/public/assets/InviteOnlineOnlyRoute-CZgdOWgx.js.txt	tracked	code	14183	87860efd7055b74ca3a471afbeaed99e5351d425addd9fae45bf9d39da4d18fb	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/IsotopeLogoIcon-oPk5Ru-_.js	audit/public/assets/IsotopeLogoIcon-oPk5Ru-_.js.txt	tracked	code	773	c5f25163d6197b802134b205955ebffb23a5d38542b19a0b3cce63c60bd87ace	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/IsotopeWrapped2-B4zl9ERi.js	audit/public/assets/IsotopeWrapped2-B4zl9ERi.js.txt	tracked	code	85677	7f1f6b5f1cc3be0b47af49f6a069fdcb816f08ce9a93e0b287bf84311a5dd7a1	text	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_AMS-Regular-BQhdFMY1.woff2	audit/public/assets/KaTeX_AMS-Regular-BQhdFMY1.woff2.txt	tracked	font	28076	0cdd387c9590a1a9f9794560022dbb59654a7d86f187aa0c81495ad42d3a7308	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_AMS-Regular-DMm9YOAa.woff	audit/public/assets/KaTeX_AMS-Regular-DMm9YOAa.woff.txt	tracked	font	33516	30da91e84c893f875e252689faebdc590b2871145e8adc7f9a9d4dbd8ce0b251	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_AMS-Regular-DRggAlZN.ttf	audit/public/assets/KaTeX_AMS-Regular-DRggAlZN.ttf.txt	tracked	font	63632	68534840bcfdd2bffb6f0e8deb48684dd01e7f04ea2813267577afb906de1d13	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Caligraphic-Bold-ATXxdsX0.ttf	audit/public/assets/KaTeX_Caligraphic-Bold-ATXxdsX0.ttf.txt	tracked	font	12368	07d8e303ce4fc12b4bb54f1004170dd190a1f3db45d400fe68060df3e0897268	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Caligraphic-Bold-BEiXGLvX.woff	audit/public/assets/KaTeX_Caligraphic-Bold-BEiXGLvX.woff.txt	tracked	font	7716	1ae6bd7475590e97e7f145a89e09ccde322f7a6bc0b91607b1c8b8ee28290fed	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Caligraphic-Bold-Dq_IR9rO.woff2	audit/public/assets/KaTeX_Caligraphic-Bold-Dq_IR9rO.woff2.txt	tracked	font	6912	de7701e42cf1f4cf0b766c03fb27977207eee2f4fd5d76fa82188406da43ea4c	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Caligraphic-Regular-CTRA-rTL.woff	audit/public/assets/KaTeX_Caligraphic-Regular-CTRA-rTL.woff.txt	tracked	font	7656	3398dd02302557a793f2863f88e02d96ce10df2abffa07c8e9fa90775116e65c	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Caligraphic-Regular-Di6jR-x-.woff2	audit/public/assets/KaTeX_Caligraphic-Regular-Di6jR-x-.woff2.txt	tracked	font	6908	5d53e70ad607c2352162dec9e0923fb54ecdafaccbf604cd8dcf7d00facb989b	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Caligraphic-Regular-wX97UBjC.ttf	audit/public/assets/KaTeX_Caligraphic-Regular-wX97UBjC.ttf.txt	tracked	font	12344	ed0b74372feefcbb9c0666b2e210da37b7e49fa7fbbf3eeb11db5f693dacfbb7	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Fraktur-Bold-BdnERNNW.ttf	audit/public/assets/KaTeX_Fraktur-Bold-BdnERNNW.ttf.txt	tracked	font	19584	9163df9c7122432e6495b4229fa9071cf9ae86a758ae5efc4924ec2e1a6dbce1	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Fraktur-Bold-BsDP51OF.woff	audit/public/assets/KaTeX_Fraktur-Bold-BsDP51OF.woff.txt	tracked	font	13296	9be7ceb88004ab8ad124082246fbfcca4091e36385d4ec6ed1df67375dad50fb	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Fraktur-Bold-CL6g_b3V.woff2	audit/public/assets/KaTeX_Fraktur-Bold-CL6g_b3V.woff2.txt	tracked	font	11348	74444efd593c005e3f4573b44524704c0af0a937fe911cca9e94068d0d140d3f	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Fraktur-Regular-CB_wures.ttf	audit/public/assets/KaTeX_Fraktur-Regular-CB_wures.ttf.txt	tracked	font	19572	1e6f9579e90e2cac37f8f60a597c436e075c114385652b7cbeb0dec0421291b3	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Fraktur-Regular-CTYiF6lA.woff2	audit/public/assets/KaTeX_Fraktur-Regular-CTYiF6lA.woff2.txt	tracked	font	11316	51814d270d06ff0255dba0799994fa4d8c84d11f09951d47595f4abb1f3602dc	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Fraktur-Regular-Dxdc4cR9.woff	audit/public/assets/KaTeX_Fraktur-Regular-Dxdc4cR9.woff.txt	tracked	font	13208	5e28753be717dac97f559f49bc10be9cf3c124ddcabda6659d11cb68febc6463	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-Bold-Cx986IdX.woff2	audit/public/assets/KaTeX_Main-Bold-Cx986IdX.woff2.txt	tracked	font	25324	0f60d1b897938ec918c8ce073092411baf9438f6739465693ff18b0f9d20b021	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-Bold-Jm3AIy58.woff	audit/public/assets/KaTeX_Main-Bold-Jm3AIy58.woff.txt	tracked	font	29912	c76c5d696297d51b9cb1639c7da4334f0e7dec81b42b11213b5e25ef671bb822	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-Bold-waoOVXN0.ttf	audit/public/assets/KaTeX_Main-Bold-waoOVXN0.ttf.txt	tracked	font	51336	138ac28d1663b3037e9c5f52371fa5c63d8324f4a38d22cd573e6ea3a3fd0cf8	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-BoldItalic-DxDJ3AOS.woff2	audit/public/assets/KaTeX_Main-BoldItalic-DxDJ3AOS.woff2.txt	tracked	font	16780	99cd42a3c072d918f2f44984a807cf7aa16e13545fd0875fc07c6c65f99e715b	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-BoldItalic-DzxPMmG6.ttf	audit/public/assets/KaTeX_Main-BoldItalic-DzxPMmG6.ttf.txt	tracked	font	32968	70ee1f64a20f2048c21940ef46d0144fd215baa953ca69afd1e31e98544f708f	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-BoldItalic-SpSLRI95.woff	audit/public/assets/KaTeX_Main-BoldItalic-SpSLRI95.woff.txt	tracked	font	19412	a6f7ec0d846ac7ad975adb8959c37ed49b94acbc4ae436db9ce9e20287e4a64c	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-Italic-3WenGoN9.ttf	audit/public/assets/KaTeX_Main-Italic-3WenGoN9.ttf.txt	tracked	font	33580	0d85ae7cc30f23790a7f1a58c4a112fdca8aae769b6ba11429af1d98b1b6cb3a	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-Italic-BMLOBm91.woff	audit/public/assets/KaTeX_Main-Italic-BMLOBm91.woff.txt	tracked	font	19676	f1d6ef86f3b11a528bd5185199bd2443ecb2b0dead96d88674b5a2c12be24bdf	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-Italic-NWA7e6Wa.woff2	audit/public/assets/KaTeX_Main-Italic-NWA7e6Wa.woff2.txt	tracked	font	16988	97479ca6cce906abc961ecac96faa5f9ca2e61b8e7670d475826bcdee9a7c267	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-Regular-B22Nviop.woff2	audit/public/assets/KaTeX_Main-Regular-B22Nviop.woff2.txt	tracked	font	26272	c2342cd8b869e01752a9321dc17213fc40d4d04c79688c1d43f2cf316abd7866	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-Regular-Dr94JaBh.woff	audit/public/assets/KaTeX_Main-Regular-Dr94JaBh.woff.txt	tracked	font	30772	c6368d87e8a1a3a5d337623d83d8dc4b868f242a9ad476237d6f8d1e0f168cdc	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Main-Regular-ypZvNtVU.ttf	audit/public/assets/KaTeX_Main-Regular-ypZvNtVU.ttf.txt	tracked	font	53580	d0332f52868370fd83ae7fa46470f90c8f2eab2fcf12bc4f88080b340c95a830	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Math-BoldItalic-B3XSjfu4.ttf	audit/public/assets/KaTeX_Math-BoldItalic-B3XSjfu4.ttf.txt	tracked	font	31196	f9377ab0271cda59af24bcffbd46a4d0c8a3572ffafdbb38de2ad5ea7b0d5ee5	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Math-BoldItalic-CZnvNsCZ.woff2	audit/public/assets/KaTeX_Math-BoldItalic-CZnvNsCZ.woff2.txt	tracked	font	16400	dc47344dbb6cb5b655c8460d561f4df5f501b90c804ad3c6cec65fe322351ab1	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Math-BoldItalic-iY-2wyZ7.woff	audit/public/assets/KaTeX_Math-BoldItalic-iY-2wyZ7.woff.txt	tracked	font	18668	850c0af5c2238497febaf5e461d880bf458c341f42f4f330f1b1ab5698b1998e	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Math-Italic-DA0__PXp.woff	audit/public/assets/KaTeX_Math-Italic-DA0__PXp.woff.txt	tracked	font	18748	8a8d244581371912b8f3f5a23e2437cb2a59cd9bcaebb0346e722c05737a2571	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Math-Italic-flOr_0UB.ttf	audit/public/assets/KaTeX_Math-Italic-flOr_0UB.ttf.txt	tracked	font	31308	08ce98e51b04d58945a301e639e02b6998af29fdfd61a7b8afdd07bbfc479d4a	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Math-Italic-t53AETM-.woff2	audit/public/assets/KaTeX_Math-Italic-t53AETM-.woff2.txt	tracked	font	16440	7af58c5ec8f132a2ddde9027c6d7814decce4d3b822a11192a42a20e2e973264	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_SansSerif-Bold-CFMepnvq.ttf	audit/public/assets/KaTeX_SansSerif-Bold-CFMepnvq.ttf.txt	tracked	font	24504	1ece03f79f95277d57dc7f6b435a74e1379b0d46104a8530286b60ff49369ea0	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_SansSerif-Bold-D1sUS0GD.woff2	audit/public/assets/KaTeX_SansSerif-Bold-D1sUS0GD.woff2.txt	tracked	font	12216	e99ae51144bf1232efcc1bfe5add36262c6866b0faab24fa75740e1b98577a62	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_SansSerif-Bold-DbIhKOiC.woff	audit/public/assets/KaTeX_SansSerif-Bold-DbIhKOiC.woff.txt	tracked	font	14408	ece03cfd83e22c212cdef66feb8442d25a083beb988db3f1883f3f9738d750ba	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_SansSerif-Italic-C3H0VqGB.woff2	audit/public/assets/KaTeX_SansSerif-Italic-C3H0VqGB.woff2.txt	tracked	font	12028	00b26ac825e2095056396e0553b8ac26d3f8ad158c3826e28b4c45b385c4714a	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_SansSerif-Italic-DN2j7dab.woff	audit/public/assets/KaTeX_SansSerif-Italic-DN2j7dab.woff.txt	tracked	font	14112	91ee67500cc0129aa0ace3ac5c61ff1692102f0f31d02b69347fba35dcb75bf2	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_SansSerif-Italic-YYjJ1zSn.ttf	audit/public/assets/KaTeX_SansSerif-Italic-YYjJ1zSn.ttf.txt	tracked	font	22364	3931dd81faed86ba021bb2bbdc36f5bed9a38d6b4f4077aca59b265aa1b02083	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_SansSerif-Regular-BNo7hRIc.ttf	audit/public/assets/KaTeX_SansSerif-Regular-BNo7hRIc.ttf.txt	tracked	font	19436	f36ea897e19f4a2e571d1e900e4e3710e438deb05a842486045ba0a3e616a4ad	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_SansSerif-Regular-CS6fqUqJ.woff	audit/public/assets/KaTeX_SansSerif-Regular-CS6fqUqJ.woff.txt	tracked	font	12316	11e4dc8a6471ff6d6ee561d53d10fde8f7489e798257ff449c5d37c197435605	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_SansSerif-Regular-DDBCnlJ7.woff2	audit/public/assets/KaTeX_SansSerif-Regular-DDBCnlJ7.woff2.txt	tracked	font	10344	68e8c73ef42afd3ccec58bf0fba302cce448938e7fc020a5e31f8a952eee1342	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Script-Regular-C5JkGWo-.ttf	audit/public/assets/KaTeX_Script-Regular-C5JkGWo-.ttf.txt	tracked	font	16648	1c67f068fea8bb09bf099c088b1cf64bd27516a6e07f4684344873564bb66a67	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Script-Regular-D3wIWfF6.woff2	audit/public/assets/KaTeX_Script-Regular-D3wIWfF6.woff2.txt	tracked	font	9644	036d4e95149b69ff9bcc0cd55771efeb25ffa3947293e69acd78d5ac328c684b	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Script-Regular-D5yQViql.woff	audit/public/assets/KaTeX_Script-Regular-D5yQViql.woff.txt	tracked	font	10588	d96cdf2b3bdd4d64a8fd5f74a4c467f123a8a73931cd435889f08ffaf9bf947a	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Size1-Regular-C195tn64.woff	audit/public/assets/KaTeX_Size1-Regular-C195tn64.woff.txt	tracked	font	6496	c943cc986384f59e86bea5fd7dc50a9c4dfe567a7c05eb40d6790720dead97c9	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Size1-Regular-Dbsnue_I.ttf	audit/public/assets/KaTeX_Size1-Regular-Dbsnue_I.ttf.txt	tracked	font	12228	95b6d2f1a50173bfedb8c63e1d1c99b10427d0a4df4201cb44513b226951a22b	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Size1-Regular-mCD8mA8B.woff2	audit/public/assets/KaTeX_Size1-Regular-mCD8mA8B.woff2.txt	tracked	font	5468	6b47c40166b6dbe21a5dfca7718413f2147fd2399be1ba605d8ad39cedf25dfe	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
public/assets/KaTeX_Size2-Regular-B7gKUWhC.ttf	audit/public/assets/KaTeX_Size2-Regular-B7gKUWhC.ttf.txt	tracked	font	11508	a6b2099fb555c60e3a0db3a08842ebf1d732c6eb4e4bf44913613bed4fc4e39b	binary	generated/built artifact	compiled-frontend-agent	complete	lead static review complete
